0.000000000000000000e+00,7.342607975006103516e-01,7.579222917556762695e-01,3.754938688871334307e-07,6.633694767951965332e-01,7.425611019134521484e-01,-2.580187655985355377e-02,6.119437217712402344e-01,6.628749370574951172e-01,-3.445989266037940979e-02,5.836000442504882812e-01,5.782670378684997559e-01,-4.082237929105758667e-02,5.498345494270324707e-01,5.272185206413269043e-01,-4.710164293646812439e-02,6.459847092628479004e-01,4.974865913391113281e-01,-1.539574004709720612e-02,6.092380285263061523e-01,3.960041701793670654e-01,-3.168467059731483459e-02,5.876129865646362305e-01,3.280421793460845947e-01,-4.670382291078567505e-02,5.718503594398498535e-01,2.683624625205993652e-01,-5.898821353912353516e-02,6.852873563766479492e-01,4.686131179332733154e-01,-1.823400892317295074e-02,6.667670011520385742e-01,3.389842510223388672e-01,-3.292609378695487976e-02,6.581270098686218262e-01,2.541984915733337402e-01,-4.848086088895797729e-02,6.533414125442504883e-01,1.879446804523468018e-01,-6.011372432112693787e-02,7.243466973304748535e-01,4.735109508037567139e-01,-2.550193853676319122e-02,7.146621346473693848e-01,3.500201702117919922e-01,-4.763713479042053223e-02,7.071195840835571289e-01,2.720919251441955566e-01,-6.468552350997924805e-02,7.018756270408630371e-01,2.025011777877807617e-01,-7.608558982610702515e-02,7.666734457015991211e-01,5.015299916267395020e-01,-3.480131924152374268e-02,7.799420356750488281e-01,4.094736278057098389e-01,-5.912217125296592712e-02,7.890906929969787598e-01,3.500341475009918213e-01,-7.170180231332778931e-02,7.966337203979492188e-01,2.908162474632263184e-01,-7.962799817323684692e-02
0.000000000000000000e+00,7.607116699218750000e-01,7.800849676132202148e-01,3.317251184853375889e-07,6.942952275276184082e-01,7.631011605262756348e-01,-2.219535782933235168e-02,6.375560164451599121e-01,6.762183308601379395e-01,-3.084636479616165161e-02,6.071581840515136719e-01,5.875043869018554688e-01,-3.799577802419662476e-02,5.723057985305786133e-01,5.345776081085205078e-01,-4.513651877641677856e-02,6.658393144607543945e-01,5.028303861618041992e-01,-1.608638837933540344e-02,6.302649974822998047e-01,3.972953855991363525e-01,-3.395065292716026306e-02,6.092205643653869629e-01,3.288711309432983398e-01,-5.022019147872924805e-02,5.938546061515808105e-01,2.695131301879882812e-01,-6.288922578096389771e-02,7.058063745498657227e-01,4.732736051082611084e-01,-2.064866386353969574e-02,6.898956894874572754e-01,3.399841785430908203e-01,-3.435513377189636230e-02,6.818888187408447266e-01,2.547826468944549561e-01,-4.830586165189743042e-02,6.768338084220886230e-01,1.853824853897094727e-01,-5.891352891921997070e-02,7.487525343894958496e-01,4.754585027694702148e-01,-2.911548130214214325e-02,7.370970845222473145e-01,3.467905521392822266e-01,-4.764112457633018494e-02,7.305909395217895508e-01,2.691835761070251465e-01,-6.118523702025413513e-02,7.255647182464599609e-01,2.014243900775909424e-01,-7.084535062313079834e-02,7.947571277618408203e-01,5.027515888214111328e-01,-3.969598188996315002e-02,8.068993091583251953e-01,4.087014794349670410e-01,-5.882446095347404480e-02,8.157647848129272461e-01,3.495866656303405762e-01,-6.711406260728836060e-02,8.239544630050659180e-01,2.934836149215698242e-01,-7.242395728826522827e-02
0.000000000000000000e+00,7.777646183967590332e-01,7.883629798889160156e-01,3.462188260527909733e-07,7.115276455879211426e-01,7.593157887458801270e-01,-1.973017118871212006e-02,6.551198363304138184e-01,6.712301969528198242e-01,-2.737560868263244629e-02,6.244039535522460938e-01,5.843946933746337891e-01,-3.437230736017227173e-02,5.896378159523010254e-01,5.351874232292175293e-01,-4.137321561574935913e-02,6.814237833023071289e-01,5.024244785308837891e-01,-1.260666642338037491e-02,6.441895365715026855e-01,3.981568217277526855e-01,-2.979235164821147919e-02,6.223527789115905762e-01,3.294183909893035889e-01,-4.493979737162590027e-02,6.073936223983764648e-01,2.688468694686889648e-01,-5.688785761594772339e-02,7.218729853630065918e-01,4.707908332347869873e-01,-1.844187453389167786e-02,7.052707672119140625e-01,3.372094631195068359e-01,-3.228799253702163696e-02,6.969462633132934570e-01,2.520643472671508789e-01,-4.589673876762390137e-02,6.917786598205566406e-01,1.822046637535095215e-01,-5.621692910790443420e-02,7.651690244674682617e-01,4.714020192623138428e-01,-2.813896909356117249e-02,7.519932985305786133e-01,3.438556790351867676e-01,-4.687554761767387390e-02,7.434200048446655273e-01,2.666666209697723389e-01,-6.005060300230979919e-02,7.359155416488647461e-01,2.005438506603240967e-01,-6.937718391418457031e-02,8.114033937454223633e-01,4.979306161403656006e-01,-3.976718708872795105e-02,8.232812881469726562e-01,4.031133055686950684e-01,-5.808898806571960449e-02,8.312597870826721191e-01,3.427389860153198242e-01,-6.604292988777160645e-02,8.377347588539123535e-01,2.875993847846984863e-01,-7.130930572748184204e-02
0.000000000000000000e+00,7.962425947189331055e-01,7.959662675857543945e-01,3.176916152369813062e-07,7.289391160011291504e-01,7.663129568099975586e-01,-1.849077455699443817e-02,6.728584170341491699e-01,6.745343208312988281e-01,-2.517117001116275787e-02,6.423886418342590332e-01,5.859458446502685547e-01,-3.170468658208847046e-02,6.084675788879394531e-01,5.313152074813842773e-01,-3.811868652701377869e-02,7.001770138740539551e-01,5.038053393363952637e-01,-9.173484519124031067e-03,6.624398827552795410e-01,3.988799750804901123e-01,-2.613883838057518005e-02,6.403359770774841309e-01,3.300052881240844727e-01,-4.188218340277671814e-02,6.245533823966979980e-01,2.697257101535797119e-01,-5.425683408975601196e-02,7.403343319892883301e-01,4.731470346450805664e-01,-1.552474964410066605e-02,7.230430841445922852e-01,3.362423181533813477e-01,-2.817968837916851044e-02,7.151944637298583984e-01,2.518530189990997314e-01,-4.153575748205184937e-02,7.105041146278381348e-01,1.839281320571899414e-01,-5.171608924865722656e-02,7.834628820419311523e-01,4.747580289840698242e-01,-2.581868506968021393e-02,7.700313329696655273e-01,3.428275585174560547e-01,-4.293594509363174438e-02,7.629565000534057617e-01,2.639648914337158203e-01,-5.554307624697685242e-02,7.569491863250732422e-01,1.970551609992980957e-01,-6.474277377128601074e-02,8.303134441375732422e-01,5.030810236930847168e-01,-3.815402463078498840e-02,8.438928127288818359e-01,4.073911011219024658e-01,-5.507151037454605103e-02,8.520702123641967773e-01,3.458054065704345703e-01,-6.245404481887817383e-02,8.587335944175720215e-01,2.905405759811401367e-01,-6.743798404932022095e-02
0.000000000000000000e+00,8.143219947814941406e-01,7.959979176521301270e-01,3.391650125195155852e-07,7.480206489562988281e-01,7.683697938919067383e-01,-2.096938155591487885e-02,6.900916695594787598e-01,6.730477213859558105e-01,-2.805180847644805908e-02,6.586163640022277832e-01,5.794042348861694336e-01,-3.462367877364158630e-02,6.232308745384216309e-01,5.242245793342590332e-01,-4.109594970941543579e-02,7.160028219223022461e-01,5.023405551910400391e-01,-1.097285654395818710e-02,6.770648956298828125e-01,3.942725658416748047e-01,-2.837670221924781799e-02,6.550213098526000977e-01,3.232253193855285645e-01,-4.401259124279022217e-02,6.402679681777954102e-01,2.612922489643096924e-01,-5.603712052106857300e-02,7.582152485847473145e-01,4.704096615314483643e-01,-1.638105325400829315e-02,7.398744225502014160e-01,3.302273154258728027e-01,-2.880711108446121216e-02,7.316684722900390625e-01,2.443599998950958252e-01,-4.123489931225776672e-02,7.271279096603393555e-01,1.735409796237945557e-01,-5.062629282474517822e-02,8.033987283706665039e-01,4.711183309555053711e-01,-2.597719058394432068e-02,7.879655361175537109e-01,3.376985490322113037e-01,-4.270031675696372986e-02,7.812739610671997070e-01,2.592375874519348145e-01,-5.291885137557983398e-02,7.761682868003845215e-01,1.912215054035186768e-01,-6.026710197329521179e-02,8.513939380645751953e-01,4.975740611553192139e-01,-3.797009587287902832e-02,8.604591488838195801e-01,3.988313674926757812e-01,-5.414364114403724670e-02,8.691662549972534180e-01,3.378354012966156006e-01,-5.902623757719993591e-02,8.772594332695007324e-01,2.832414507865905762e-01,-6.196123361587524414e-02
0.000000000000000000e+00,8.303533792495727539e-01,7.942141294479370117e-01,3.342887850976694608e-07,7.567976117134094238e-01,7.632155418395996094e-01,-1.799387112259864807e-02,7.001093626022338867e-01,6.726129055023193359e-01,-2.193074673414230347e-02,6.701316237449645996e-01,5.773665904998779297e-01,-2.674310654401779175e-02,6.350590586662292480e-01,5.181152820587158203e-01,-3.189219161868095398e-02,7.326508760452270508e-01,5.030477046966552734e-01,8.596114348620176315e-04,6.928520798683166504e-01,3.941505253314971924e-01,-1.498564705252647400e-02,6.692258715629577637e-01,3.224706053733825684e-01,-3.122453019022941589e-02,6.529033184051513672e-01,2.577217519283294678e-01,-4.442647472023963928e-02,7.740752696990966797e-01,4.686512649059295654e-01,-6.525041069835424423e-03,7.540607452392578125e-01,3.269445300102233887e-01,-1.854786463081836700e-02,7.444991469383239746e-01,2.374733984470367432e-01,-3.342165425419807434e-02,7.391117215156555176e-01,1.654457151889801025e-01,-4.504068940877914429e-02,8.178286552429199219e-01,4.685229063034057617e-01,-1.881693303585052490e-02,8.049173951148986816e-01,3.303226828575134277e-01,-3.698038309812545776e-02,7.995086312294006348e-01,2.493512332439422607e-01,-5.082175508141517639e-02,7.953348755836486816e-01,1.799278259277343750e-01,-6.076566502451896667e-02,8.657771944999694824e-01,4.963990747928619385e-01,-3.339288011193275452e-02,8.790732026100158691e-01,3.959182798862457275e-01,-5.234779790043830872e-02,8.886228203773498535e-01,3.342992663383483887e-01,-6.082827225327491760e-02,8.961509466171264648e-01,2.786639332771301270e-01,-6.650222837924957275e-02
0.000000000000000000e+00,8.434178233146667480e-01,7.973086237907409668e-01,3.307308702460431959e-07,7.661958336830139160e-01,7.634183764457702637e-01,-1.565963216125965118e-02,7.074075341224670410e-01,6.685671210289001465e-01,-1.658052019774913788e-02,6.760326623916625977e-01,5.726457834243774414e-01,-1.837849617004394531e-02,6.404601931571960449e-01,5.156698226928710938e-01,-2.064086124300956726e-02,7.398357391357421875e-01,4.999741613864898682e-01,5.432540550827980042e-03,6.995950937271118164e-01,3.887796998023986816e-01,-7.748099975287914276e-03,6.762941479682922363e-01,3.172405958175659180e-01,-2.219537459313869476e-02,6.591371893882751465e-01,2.542957365512847900e-01,-3.410109132528305054e-02,7.835186719894409180e-01,4.662680029869079590e-01,-1.747714355587959290e-03,7.628322839736938477e-01,3.254600167274475098e-01,-1.233465690165758133e-02,7.523904442787170410e-01,2.354646027088165283e-01,-2.757923305034637451e-02,7.465715408325195312e-01,1.628996133804321289e-01,-3.938270360231399536e-02,8.288207054138183594e-01,4.673637747764587402e-01,-1.356330979615449905e-02,8.134821653366088867e-01,3.340354263782501221e-01,-3.068908862769603729e-02,8.050510883331298828e-01,2.527951896190643311e-01,-4.612114280462265015e-02,7.989588379859924316e-01,1.830179989337921143e-01,-5.723324418067932129e-02,8.780916333198547363e-01,4.960654973983764648e-01,-2.715090848505496979e-02,8.895649909973144531e-01,3.948963582515716553e-01,-4.457548260688781738e-02,8.979637026786804199e-01,3.321505188941955566e-01,-5.311054736375808716e-02,9.057321548461914062e-01,2.729517817497253418e-01,-5.908707156777381897e-02
0.000000000000000000e+00,8.488290905952453613e-01,8.084796071052551270e-01,3.417043501485750312e-07,7.742450237274169922e-01,7.805881500244140625e-01,-2.085452526807785034e-02,7.121492624282836914e-01,6.873896718025207520e-01,-2.583219669759273529e-02,6.810057759284973145e-01,5.897548794746398926e-01,-3.007371909916400909e-02,6.468246579170227051e-01,5.261166095733642578e-01,-3.431483358144760132e-02,7.413007616996765137e-01,5.095387697219848633e-01,-6.720833946019411087e-03,6.989337801933288574e-01,3.971970975399017334e-01,-2.216267958283424377e-02,6.758664250373840332e-01,3.257479667663574219e-01,-3.668746724724769592e-02,6.599441170692443848e-01,2.646225988864898682e-01,-4.804288223385810852e-02,7.859476208686828613e-01,4.753269851207733154e-01,-1.171189639717340469e-02,7.634007334709167480e-01,3.326836228370666504e-01,-2.334362268447875977e-02,7.523516416549682617e-01,2.446153461933135986e-01,-3.760243952274322510e-02,7.461537122726440430e-01,1.741235554218292236e-01,-4.862184077501296997e-02,8.319377899169921875e-01,4.747458696365356445e-01,-2.116689272224903107e-02,8.169183135032653809e-01,3.394795656204223633e-01,-3.875769674777984619e-02,8.082583546638488770e-01,2.587522864341735840e-01,-5.410276725888252258e-02,8.018408417701721191e-01,1.910755634307861328e-01,-6.522636860609054565e-02,8.813027739524841309e-01,4.998553395271301270e-01,-3.269157186150550842e-02,8.939740657806396484e-01,4.010459184646606445e-01,-5.090226233005523682e-02,9.025618433952331543e-01,3.371959924697875977e-01,-6.022156402468681335e-02,9.103721976280212402e-01,2.787627577781677246e-01,-6.650159507989883423e-02
0.000000000000000000e+00,8.383617401123046875e-01,8.420264720916748047e-01,3.038714169179002056e-07,7.656596302986145020e-01,8.064019680023193359e-01,-1.698499172925949097e-02,7.062906026840209961e-01,7.099299430847167969e-01,-2.103709429502487183e-02,6.758050918579101562e-01,6.189853549003601074e-01,-2.551062032580375671e-02,6.424901485443115234e-01,5.619844198226928711e-01,-3.000427037477493286e-02,7.333024144172668457e-01,5.375636219978332520e-01,-1.729421550408005714e-03,6.935194134712219238e-01,4.308622479438781738e-01,-1.798606850206851959e-02,6.703863739967346191e-01,3.605407178401947021e-01,-3.372475132346153259e-02,6.538065671920776367e-01,3.019746541976928711e-01,-4.575968533754348755e-02,7.772442102432250977e-01,5.067127943038940430e-01,-8.862667717039585114e-03,7.570584416389465332e-01,3.659252524375915527e-01,-2.143379673361778259e-02,7.464749813079833984e-01,2.779663503170013428e-01,-3.582794219255447388e-02,7.399052381515502930e-01,2.080472707748413086e-01,-4.645094648003578186e-02,8.237683773040771484e-01,5.081790089607238770e-01,-2.037766762077808380e-02,8.125584721565246582e-01,3.713099658489227295e-01,-3.884688764810562134e-02,8.079442381858825684e-01,2.893435955047607422e-01,-5.236231908202171326e-02,8.038095235824584961e-01,2.202049791812896729e-01,-6.146329268813133240e-02,8.736734986305236816e-01,5.345108509063720703e-01,-3.377065062522888184e-02,8.879296779632568359e-01,4.312693476676940918e-01,-5.256221070885658264e-02,8.968780636787414551e-01,3.661662340164184570e-01,-6.013218313455581665e-02,9.038882851600646973e-01,3.076954483985900879e-01,-6.452385336160659790e-02
0.000000000000000000e+00,8.177657723426818848e-01,8.749891519546508789e-01,2.604791689009289257e-07,7.469246983528137207e-01,8.398844003677368164e-01,-1.375751942396163940e-02,6.928288936614990234e-01,7.581585049629211426e-01,-2.000243216753005981e-02,6.603787541389465332e-01,6.748904585838317871e-01,-2.768329903483390808e-02,6.276842951774597168e-01,6.163476705551147461e-01,-3.541511669754981995e-02,7.193214893341064453e-01,5.860416293144226074e-01,5.238176090642809868e-04,6.762814521789550781e-01,4.783571362495422363e-01,-1.482793409377336502e-02,6.516071557998657227e-01,4.140377640724182129e-01,-3.047863394021987915e-02,6.329606771469116211e-01,3.613566458225250244e-01,-4.180839285254478455e-02,7.583998441696166992e-01,5.520573258399963379e-01,-7.035171147435903549e-03,7.328345775604248047e-01,4.093030095100402832e-01,-1.731338351964950562e-02,7.184077501296997070e-01,3.258076310157775879e-01,-3.072234243154525757e-02,7.076433300971984863e-01,2.629376649856567383e-01,-4.090141877532005310e-02,8.016212582588195801e-01,5.471107363700866699e-01,-1.855058968067169189e-02,7.832112908363342285e-01,4.143019914627075195e-01,-3.238837793469429016e-02,7.732440233230590820e-01,3.352284431457519531e-01,-4.531452432274818420e-02,7.649422883987426758e-01,2.747278809547424316e-01,-5.453447625041007996e-02,8.493522405624389648e-01,5.645862817764282227e-01,-3.193851932883262634e-02,8.589366078376770020e-01,4.595730304718017578e-01,-4.479537159204483032e-02,8.646919727325439453e-01,3.969584703445434570e-01,-5.068555101752281189e-02,8.698979616165161133e-01,3.459939956665039062e-01,-5.437410250306129456e-02
